,0
9509,547.656494
9510,547.7323
9511,548.035461
9512,548.174377
9513,547.909119
9514,547.669128
9515,547.568054
9516,547.454407
9517,547.49231
9518,547.49231
9519,547.467041
9520,547.568115
9521,547.656494
9522,546.936523
9523,546.077576
9524,546.317566
9525,546.608093
9526,546.835449
9527,547.302856
9528,547.530212
9529,547.568115
9530,547.681763
9531,547.64386
9532,547.416504
9533,547.416504
9534,547.441772
9535,547.429138
9536,547.467041
9537,546.759705
9538,546.102844
9539,546.153381
9540,546.292297
9541,547.012329
9542,547.429138
9543,547.40387
9544,547.631226
9545,547.707031
9546,547.707031
9547,547.580688
9548,547.328064
9549,547.365967
9550,547.669128
9551,547.871216
9552,547.845947
9553,547.580688
9554,547.353333
9555,547.416504
9556,547.530212
9557,547.694397
9558,547.782837
9559,547.593323
9560,547.618591
9561,547.934387
9562,547.984924
9563,547.757568
9564,547.845947
9565,547.984924
9566,547.795471
9567,547.656494
9568,547.467041
9569,547.328064
9570,547.656494
9571,547.833313
9572,547.605957
9573,547.555481
9574,546.810181
9575,546.102844
9576,546.734436
9577,547.214417
9578,547.40387
9579,547.618591
9580,547.605957
9581,547.605957
9582,547.618591
9583,547.719666
9584,547.845947
9585,547.757568
9586,547.555481
9587,547.555481
9588,547.631226
9589,546.961792
9590,546.317566
9591,546.810181
9592,547.340698
9593,547.64386
9594,547.871216
9595,547.88385
9596,547.808105
9597,547.795471
9598,547.88385
9599,547.593323
9600,547.252319
9601,547.429138
9602,547.631226
9603,547.593323
9604,547.618591
9605,547.605957
9606,547.479675
9607,547.365967
9608,547.353333
9609,547.618591
9610,547.871216
9611,547.808105
9612,547.757568
9613,547.782837
9614,547.656494
9615,547.429138
9616,547.31543
9617,547.429138
9618,547.530212
9619,547.391235
9620,547.353333
9621,547.479675
9622,547.479675
9623,547.264954
9624,546.961792
9625,546.999695
9626,547.328064
9627,547.530212
9628,547.568115
9629,547.568115
9630,546.772339
9631,546.014465
9632,546.50708
9633,546.835449
9634,547.012329
9635,547.49231
9636,547.64386
9637,547.707031
9638,547.707031
9639,547.568115
9640,547.694397
9641,547.795471
9642,547.618591
9643,547.530212
9644,547.517578
9645,546.911255
9646,546.443909
9647,546.974426
9648,547.290222
9649,547.239685
9650,547.429138
9651,547.7323
9652,547.858582
9653,547.744934
9654,547.593323
9655,547.782837
9656,547.984924
9657,547.770203
9658,547.707031
9659,547.517578
9660,547.252319
9661,547.504944
9662,547.707031
9663,547.669128
9664,547.694397
9665,547.782837
9666,547.858582
9667,547.871216
9668,547.959656
9669,548.06073
9670,548.010193
9671,547.770203
9672,547.429138
9673,547.31543
9674,547.568115
9675,547.744934
9676,547.580688
9677,547.365967
9678,547.365967
9679,547.555481
9680,547.669128
9681,547.656494
9682,546.949158
9683,546.115479
9684,545.989197
9685,546.140747
9686,546.848083
9687,547.302856
9688,547.378601
9689,547.605957
9690,547.530212
9691,547.504944
9692,547.631226
9693,547.580688
9694,547.441772
9695,547.49231
9696,547.504944
9697,547.302856
9698,547.227051
9699,546.481812
9700,545.660767
9701,545.888123
9702,546.254395
9703,546.835449
9704,547.302856
9705,547.441772
9706,547.681763
9707,547.757568
9708,547.618591
9709,547.555481
9710,547.7323
9711,547.808105
9712,547.782837
9713,547.808105
9714,547.782837
9715,547.719666
9716,547.618591
9717,547.669128
9718,547.871216
9719,547.770203
9720,547.568115
9721,547.64386
9722,547.719666
9723,547.707031
9724,547.719666
9725,547.669128
9726,547.64386
9727,547.605957
9728,547.593323
9729,547.770203
9730,547.896484
9731,547.82074
9732,547.605957
9733,547.479675
9734,547.694397
9735,547.984924
9736,547.227051
9737,546.26709
9738,546.380737
9739,546.595459
9740,547.050232
9741,547.593323
9742,547.631226
9743,547.517578
9744,547.580688
9745,547.845947
9746,547.947021
9747,547.681763
9748,547.429138
9749,547.441772
9750,547.454407
9751,546.65863
9752,545.837585
9753,546.241821
9754,546.784912
9755,547.340698
9756,547.694397
9757,547.517578
9758,547.555481
9759,547.770203
9760,547.694397
9761,547.429138
9762,547.517578
9763,547.618591
9764,547.391235
9765,547.378601
9766,547.49231
9767,547.239685
9768,547.075439
9769,547.214417
9770,547.328064
9771,547.454407
9772,547.593323
9773,547.656494
9774,547.605957
9775,547.656494
9776,547.757568
9777,547.707031
9778,547.555481
9779,547.441772
9780,547.681763
9781,547.858582
9782,547.707031
9783,547.517578
9784,547.378601
9785,547.542847
9786,547.707031
9787,547.504944
9788,547.353333
9789,547.504944
9790,547.075439
9791,546.443909
9792,546.431274
9793,546.431274
9794,546.936523
9795,547.568115
9796,547.7323
9797,547.896484
9798,547.782837
9799,547.479675
9800,547.391235
9801,547.568115
9802,547.845947
9803,547.744934
9804,547.542847
9805,547.024963
9806,546.595459
9807,547.40387
9808,547.959656
9809,547.782837
9810,547.770203
9811,547.808105
9812,547.795471
9813,547.744934
9814,547.770203
9815,547.82074
9816,547.707031
9817,547.429138
9818,547.467041
9819,547.631226
9820,547.429138
9821,547.429138
9822,547.719666
9823,547.88385
9824,547.921753
9825,547.909119
9826,547.871216
9827,547.770203
9828,547.707031
9829,547.568054
9830,547.429138
9831,547.542847
9832,547.618591
9833,547.669128
9834,547.7323
9835,547.669128
9836,547.593323
9837,547.530212
9838,547.40387
9839,547.277588
9840,546.57019
9841,546.027039
9842,546.203918
9843,546.128113
9844,546.342834
9845,546.822815
9846,547.239685
9847,547.467041
9848,547.378601
9849,547.31543
9850,547.517578
9851,547.82074
9852,547.82074
9853,547.770203
9854,547.744934
9855,547.012329
9856,546.203918
9857,545.989197
9858,546.077576
9859,546.620728
9860,546.936523
9861,547.176514
9862,547.441772
9863,547.429138
9864,547.517578
9865,547.656494
9866,547.656494
9867,547.568054
9868,547.618591
9869,547.808105
9870,547.744934
9871,547.479675
9872,547.542847
9873,547.681763
9874,547.530212
9875,547.517578
9876,547.656494
9877,547.517578
9878,547.340698
9879,547.454407
9880,547.580688
9881,547.429138
9882,547.290222
9883,547.328064
9884,547.517578
9885,547.757568
9886,547.88385
9887,547.795471
9888,547.530212
9889,547.555481
9890,547.808105
9891,547.88385
9892,547.845947
9893,547.555481
9894,546.544922
9895,545.812317
9896,545.926025
9897,546.26709
9898,547.125977
9899,547.744934
9900,547.744934
9901,547.656494
9902,547.605957
9903,547.909119
9904,548.199646
9905,547.921753
9906,547.580688
9907,547.568054
9908,547.694397
9909,546.961792
9910,546.027039
9911,546.532288
9912,547.163879
9913,547.454407
9914,547.669128
9915,547.530212
9916,547.504944
9917,547.530212
9918,547.441772
9919,547.239685
9920,547.214417
9921,547.656494
9922,547.808105
9923,547.517578
9924,547.365967
9925,547.290222
9926,547.31543
9927,547.64386
9928,547.833313
9929,547.64386
9930,547.416504
9931,547.328064
9932,547.353333
9933,547.49231
9934,547.7323
9935,547.681763
9936,547.441772
9937,547.277588
9938,547.302856
9939,547.391235
9940,547.163879
9941,546.974426
9942,547.100708
9943,547.467041
9944,547.795471
9945,547.631226
9946,547.328064
9947,547.391235
9948,547.530212
9949,547.555481
9950,547.555481
9951,547.694397
9952,547.088074
9953,546.241821
9954,546.835449
9955,547.467041
9956,547.40387
9957,547.416504
9958,547.618591
9959,547.947021
9960,548.010193
9961,547.744934
9962,547.669128
9963,547.808105
9964,547.7323
9965,546.923889
9966,546.267029
9967,546.57019
9968,546.759705
9969,547.176514
9970,547.707031
9971,547.770203
9972,547.833374
9973,547.719666
9974,547.504944
9975,547.580688
9976,547.757568
9977,547.7323
9978,547.669128
9979,547.707031
9980,547.744934
9981,547.795471
9982,547.770203
9983,547.605957
9984,547.707031
9985,547.795471
9986,547.542847
9987,547.542847
9988,547.782837
9989,547.757568
9990,547.593323
9991,547.568115
9992,547.378601
9993,547.290222
9994,547.530212
9995,547.530212
9996,547.49231
9997,547.618591
9998,547.631226
9999,547.542847
10000,546.709167
10001,546.128113
10002,546.683899
10003,546.885986
10004,547.189148
10005,547.631226
10006,547.580688
10007,547.517578
10008,547.605957
10009,547.707031
10010,547.517578
10011,547.40387
10012,547.580688
10013,547.669128
10014,547.555481
10015,546.923889
10016,546.216553
10017,546.304932
10018,546.759705
10019,547.176514
10020,547.378601
10021,547.49231
10022,547.517578
10023,547.454407
10024,547.656494
10025,547.681763
10026,547.504944
10027,547.542847
10028,547.517578
10029,547.479675
10030,547.707031
10031,547.656494
10032,547.441772
10033,547.542847
10034,547.605957
10035,547.580688
10036,547.656494
10037,547.808105
10038,547.984924
10039,547.984924
10040,547.82074
10041,547.959656
10042,548.12384
10043,547.845947
10044,547.719666
10045,547.947021
10046,548.048096
10047,547.845947
10048,547.49231
10049,547.290222
10050,547.328064
10051,547.378601
10052,546.696533
10053,546.039673
10054,546.115479
10055,546.254456
10056,547.037598
10057,547.707031
10058,547.530212
10059,547.416504
10060,547.593323
10061,547.757568
10062,547.858582
10063,547.921753
10064,547.744934
10065,547.580688
10066,547.568115
10067,546.721802
10068,545.85022
10069,546.393372
10070,547.037598
10071,547.302856
10072,547.391235
10073,547.454407
10074,547.64386
10075,547.694397
10076,547.694397
10077,547.568115
10078,547.429138
10079,547.441772
10080,547.504944
10081,547.353333
10082,547.227051
10083,547.227051
10084,547.163879
10085,547.416504
10086,547.845947
10087,547.947021
10088,547.808105
10089,547.631226
10090,547.555481
10091,547.694397
10092,547.782837
10093,547.707031
10094,547.631226
10095,547.568115
10096,547.593323
10097,547.656494
10098,547.669128
10099,547.719666
10100,547.681763
10101,547.605957
10102,547.631226
10103,547.7323
10104,547.125977
10105,546.342834
10106,546.342834
10107,546.393372
10108,546.848083
10109,547.277588
10110,547.31543
10111,547.580688
10112,547.719666
10113,547.681763
10114,547.845947
10115,547.97229
10116,547.858582
10117,547.707031
10118,547.631226
10119,547.100708
10120,546.633362
10121,546.949158
10122,546.999695
10123,547.138611
10124,547.454407
10125,547.517578
10126,547.707031
10127,547.744934
10128,547.593323
10129,547.605957
10130,547.858582
10131,547.858582
10132,547.542847
10133,547.580688
10134,547.896484
10135,547.88385
10136,547.669128
10137,547.669128
10138,547.782837
10139,547.757568
10140,547.64386
10141,547.618591
10142,547.669128
10143,547.669128
10144,547.504944
10145,547.391235
10146,547.479675
10147,547.441772
10148,547.391235
10149,547.479675
10150,547.441772
10151,547.378601
10152,547.441772
10153,547.568115
10154,547.656494
10155,547.467041
10156,546.494446
10157,545.900757
10158,546.140747
10159,546.140747
10160,546.65863
10161,547.239685
10162,547.264954
10163,547.391235
10164,547.530212
10165,547.568115
10166,547.64386
10167,547.593323
10168,547.467041
10169,547.656494
10170,547.795471
10171,547.770203
10172,547.782837
10173,546.999695
10174,546.153381
10175,546.608093
10176,547.151245
10177,547.365967
10178,547.593323
10179,547.669128
10180,547.757568
10181,547.808105
10182,547.744934
10183,547.64386
10184,547.669128
10185,547.631226
10186,547.340698
10187,547.201782
10188,547.429138
10189,547.542847
10190,547.568115
10191,547.757568
10192,548.010193
10193,548.098572
10194,547.808105
10195,547.707031
10196,547.947021
10197,547.82074
10198,547.580688
10199,547.7323
10200,547.896484
10201,547.845947
10202,547.808105
10203,547.7323
10204,547.517578
10205,547.49231
10206,547.593323
10207,547.530212
10208,547.504944
10209,547.467041
10210,546.74707
10211,546.153381
10212,546.50708
10213,546.633362
10214,546.873352
10215,547.441772
10216,547.504944
10217,547.479675
10218,547.681763
10219,547.808105
10220,547.64386
10221,547.504944
10222,547.40387
10223,547.252319
10224,547.315491
10225,546.519714
10226,545.584961
10227,545.812317
10228,546.027039
10229,546.342834
10230,546.873352
10231,547.214417
10232,547.353333
10233,547.479675
10234,547.694397
10235,547.707031
10236,547.694397
10237,547.719666
10238,547.7323
10239,547.770203
10240,547.681763
10241,547.454407
10242,547.454407
10243,547.542847
10244,547.365967
10245,547.189148
10246,547.227051
10247,547.353333
10248,547.467041
10249,547.542847
10250,547.555481
10251,547.555481
10252,547.593323
10253,547.795471
10254,547.934387
10255,547.7323
10256,547.441772
10257,547.252319
10258,547.353333
10259,547.618591
10260,547.795471
10261,547.896484
10262,547.782837
10263,547.64386
10264,546.923889
10265,546.052307
10266,546.3302
10267,546.936523
10268,547.454407
10269,547.618591
10270,547.618591
10271,547.795471
10272,547.555481
10273,547.391235
10274,547.669128
10275,547.770203
10276,547.580688
10277,546.987061
10278,546.65863
10279,546.999695
10280,546.911255
10281,547.088074
10282,547.631226
10283,547.681763
10284,547.618591
10285,547.770203
10286,547.88385
10287,547.744934
10288,547.669128
10289,547.770203
10290,547.858582
10291,547.88385
10292,547.921753
10293,547.808105
10294,547.593323
10295,547.694397
10296,547.757568
10297,547.580688
10298,547.568115
10299,547.530212
10300,547.365967
10301,547.239685
10302,547.239685
10303,547.328064
10304,547.517578
10305,547.593323
10306,547.467041
10307,547.429138
10308,547.416504
10309,547.568115
10310,547.845947
10311,547.959656
10312,547.770203
10313,547.568115
10314,546.961792
10315,546.342834
10316,546.406006
10317,546.368103
10318,546.709167
10319,547.125977
10320,547.239685
10321,547.328064
10322,547.264954
10323,547.252319
10324,547.290222
10325,547.618591
10326,547.795471
10327,547.744934
10328,547.833374
10329,547.024963
10330,546.267029
10331,546.519653
10332,546.633362
10333,547.050171
10334,547.542847
10335,547.694397
10336,547.845947
10337,547.7323
10338,547.605957
10339,547.833374
10340,547.97229
10341,547.808105
10342,547.833374
10343,547.808105
10344,547.707031
10345,547.707031
10346,547.467041
10347,547.429138
10348,547.605957
10349,547.605957
10350,547.618591
10351,547.681763
10352,547.782837
10353,547.808105
10354,547.618591
10355,547.49231
10356,547.64386
10357,547.757568
10358,547.669128
10359,547.580688
10360,547.681763
10361,547.757568
10362,547.669128
10363,547.7323
10364,547.163879
10365,546.380737
10366,546.532349
10367,546.759705
10368,547.176514
10369,547.593323
10370,547.530212
10371,547.429138
10372,547.277588
10373,547.264954
10374,547.353333
10375,547.277588
10376,547.290222
10377,547.517578
10378,547.618591
10379,546.898621
10380,546.203918
10381,546.406006
10382,546.633362
10383,546.987061
10384,547.302856
10385,547.365967
10386,547.479675
10387,547.555481
10388,547.49231
10389,547.454407
10390,547.669128
10391,547.64386
10392,547.328064
10393,547.353333
10394,547.580688
10395,547.631226
10396,547.593323
10397,547.530212
10398,547.479675
10399,547.530212
10400,547.555481
10401,547.429138
10402,547.328064
10403,547.239685
10404,547.189148
10405,547.328064
10406,547.580688
10407,547.7323
10408,547.64386
10409,547.49231
10410,547.467041
10411,547.504944
10412,547.49231
10413,547.479675
10414,547.580688
10415,547.681763
10416,547.694397
10417,547.681763
10418,547.530212
10419,547.542847
10420,547.64386
10421,547.49231
10422,546.759705
10423,546.166016
10424,546.342834
10425,546.431274
10426,547.189148
10427,547.997559
10428,547.782837
10429,547.618591
10430,547.504944
10431,547.328064
10432,547.479675
10433,547.669128
10434,547.656494
10435,547.530212
10436,547.504944
10437,546.961792
10438,546.41864
10439,546.987061
10440,547.429138
10441,547.479675
10442,547.631226
10443,547.694397
10444,547.631226
10445,547.580688
10446,547.669128
10447,547.858582
10448,548.073364
10449,547.934387
10450,547.694397
10451,547.681763
10452,547.681763
10453,547.833374
10454,547.871216
10455,547.530212
10456,547.378601
10457,547.504944
10458,547.49231
10459,547.239685
10460,547.088074
10461,547.151245
10462,547.125977
10463,547.163879
10464,547.353333
10465,547.416504
10466,547.441772
10467,547.64386
10468,547.593323
10469,547.252319
10470,547.264954
10471,547.391235
10472,547.441772
10473,547.719666
10474,547.744934
10475,547.429138
10476,547.340698
10477,547.454407
10478,546.645996
10479,545.736572
10480,545.824951
10481,545.787048
10482,545.951294
10483,546.50708
10484,547.163879
10485,547.504944
10486,547.467041
10487,547.467041
10488,547.290222
10489,547.302856
10490,547.530212
10491,547.605957
10492,547.605957
10493,547.618591
10494,547.618591
10495,547.681763
10496,547.656494
10497,546.949158
10498,546.317566
10499,546.74707
10500,547.264954
10501,547.49231
10502,547.631226
10503,547.580688
10504,547.707031
10505,547.871216
10506,547.757568
10507,547.681763
10508,547.669128
10509,547.694397
10510,547.833374
10511,547.707031
10512,547.605957
10513,547.795471
10514,547.845947
10515,547.770203
10516,547.681763
10517,547.719666
10518,547.845947
10519,547.694397
10520,547.441772
10521,547.416504
10522,547.517578
10523,547.517578
10524,547.441772
10525,547.517578
10526,547.669128
10527,547.631226
10528,547.656494
10529,547.770203
10530,547.757568
10531,547.694397
10532,546.885986
10533,546.191284
10534,546.481812
10535,546.582825
10536,546.822815
10537,547.252319
10538,547.429138
10539,547.618591
10540,547.694397
10541,547.64386
10542,547.542847
10543,547.542847
10544,547.49231
10545,547.264954
10546,547.239685
10547,546.797546
10548,546.216553
10549,546.267029
10550,546.380737
10551,547.024963
10552,547.517578
10553,547.454407
10554,547.656494
10555,547.681763
10556,547.669128
10557,547.858582
10558,547.808105
10559,547.530212
10560,547.467041
10561,547.64386
10562,547.580688
10563,547.454407
10564,547.669128
10565,547.782837
10566,547.631226
10567,547.707031
10568,547.896484
10569,547.845947
10570,547.719666
10571,547.719666
10572,547.770203
10573,547.833374
10574,547.871216
10575,547.707031
10576,547.530212
10577,547.479675
10578,547.542847
10579,547.669128
10580,547.64386
10581,547.681763
10582,547.808105
10583,547.707031
10584,547.530212
10585,547.454407
10586,546.835449
10587,546.216553
10588,546.57019
10589,546.936523
10590,547.239685
10591,547.681763
10592,547.782837
10593,547.593323
10594,547.669128
10595,547.88385
10596,547.82074
10597,547.707031
10598,547.542847
10599,547.012329
10600,546.620728
10601,546.835449
10602,546.961792
10603,547.189148
10604,547.580688
10605,547.694397
10606,547.744934
10607,547.82074
10608,547.871216
10609,547.719666
10610,547.429138
10611,547.40387
10612,547.681763
10613,547.947021
10614,547.858582
10615,547.64386
10616,547.467041
10617,547.315491
10618,547.353333
10619,547.454407
10620,547.530212
10621,547.719666
10622,547.896484
10623,547.782837
10624,547.656494
10625,547.707031
10626,547.64386
10627,547.467041
10628,547.378601
10629,547.416504
10630,547.542847
10631,547.542847
10632,547.479675
10633,547.40387
10634,547.340698
10635,547.631226
10636,547.062805
10637,546.001831
10638,545.875488
10639,545.976563
10640,546.342834
10641,546.923889
10642,547.290222
10643,547.467041
10644,547.744934
10645,548.022827
10646,547.833374
10647,547.302856
10648,547.024963
10649,547.353333
10650,547.719666
10651,547.252319
10652,546.620728
10653,546.734436
10654,547.062805
10655,547.454407
10656,547.605957
10657,547.64386
10658,547.833374
10659,547.7323
10660,547.64386
10661,547.782837
10662,547.909119
10663,547.921753
10664,547.896484
10665,547.934387
10666,547.833374
10667,547.694397
10668,547.808105
10669,547.7323
10670,547.580688
10671,547.669128
10672,547.64386
10673,547.694397
10674,547.707031
10675,547.454407
10676,547.365967
10677,547.441772
10678,547.568115
10679,547.694397
10680,547.669128
10681,547.631226
10682,547.618591
10683,547.517578
10684,547.49231
10685,547.580688
10686,546.810181
10687,546.140747
10688,546.784973
10689,547.113342
10690,547.138611
10691,547.315491
10692,547.391235
10693,547.467041
10694,547.340698
10695,547.239685
10696,547.201782
10697,547.353333
10698,547.58075
10699,547.517578
10700,547.555481
10701,547.012329
10702,546.229187
10703,546.380737
10704,546.645996
10705,546.987061
10706,547.378601
10707,547.391235
10708,547.264954
10709,547.239685
10710,547.277588
10711,547.530212
10712,547.845947
10713,547.719666
10714,547.454407
10715,547.454407
10716,547.555481
10717,547.542847
10718,547.618591
10719,547.631226
10720,547.504944
10721,547.441772
10722,547.479675
10723,547.656494
10724,547.833374
10725,547.934387
10726,547.871216
10727,547.64386
10728,547.391235
10729,547.302856
10730,547.353333
10731,547.340698
10732,547.467041
10733,547.568115
10734,547.49231
10735,547.605957
10736,547.795471
10737,547.795471
10738,547.669128
10739,547.504944
10740,547.555481
10741,547.770203
10742,546.961792
10743,545.862854
10744,546.102844
10745,546.74707
10746,547.441772
10747,547.833374
10748,547.681763
10749,547.757568
10750,547.871216
10751,547.795471
10752,547.618591
10753,547.631226
10754,547.669128
10755,546.810181
10756,546.3302
10757,547.088074
10758,547.429138
10759,547.467041
10760,547.656494
10761,547.845947
10762,547.921753
10763,547.49231
10764,547.012329
10765,547.201782
10766,547.669128
10767,547.795471
10768,547.782837
10769,547.694397
10770,547.593323
10771,547.707031
10772,547.782837
10773,547.770203
10774,547.694397
10775,547.530212
10776,547.517578
10777,547.605957
10778,547.656494
10779,547.808105
10780,547.845947
10781,547.593323
10782,547.467041
10783,547.378601
10784,547.264954
10785,547.189148
10786,547.100708
10787,547.201782
10788,547.353333
10789,547.40387
10790,547.31543
10791,547.441772
10792,547.707031
10793,547.429138
10794,546.431274
10795,545.913391
10796,546.229187
10797,546.317566
10798,546.633362
10799,547.100708
10800,547.252319
10801,547.429138
10802,547.593323
10803,547.517578
10804,547.454407
10805,547.555481
10806,547.618591
10807,547.542847
10808,547.479675
10809,546.683899
10810,545.926025
10811,546.380737
10812,546.633362
10813,547.012329
10814,547.618591
10815,547.833374
10816,548.022827
10817,547.97229
10818,547.770203
10819,547.669128
10820,547.580688
10821,547.64386
10822,547.669128
10823,547.517578
10824,547.707031
10825,547.88385
10826,547.845947
10827,547.896484
10828,547.858582
10829,547.909119
10830,547.833374
10831,547.605957
10832,547.631226
10833,547.782837
10834,547.947021
10835,547.934387
10836,547.7323
10837,547.605957
10838,547.782837
10839,547.997559
10840,547.921753
10841,547.858582
10842,547.871216
10843,547.770203
10844,547.075439
10845,546.393372
10846,546.443909
10847,546.519714
10848,546.873352
10849,547.277588
10850,547.365967
10851,547.467041
10852,547.467041
10853,547.378601
10854,547.227051
10855,547.088074
10856,547.163879
10857,547.378601
10858,547.429138
10859,547.429138
10860,547.530212
10861,547.694397
10862,547.795471
10863,547.176514
10864,546.456543
10865,546.671265
10866,546.974426
10867,547.227051
10868,547.479675
10869,547.378601
10870,547.252319
10871,547.201782
10872,547.201782
10873,547.227051
10874,547.340698
10875,547.530212
10876,547.707031
10877,547.7323
10878,547.605957
10879,547.7323
10880,547.896484
10881,547.719666
10882,547.580688
10883,547.593323
10884,547.669128
10885,547.770203
10886,547.744934
10887,547.82074
10888,547.808105
10889,547.568115
10890,547.530212
10891,547.467041
10892,547.365967
10893,547.479675
10894,547.631226
10895,547.681763
10896,547.707031
10897,547.530212
10898,547.429138
10899,547.88385
10900,548.12384
10901,547.88385
10902,547.125977
10903,546.481812
10904,547.113342
10905,547.808105
10906,547.808105
10907,547.517578
10908,547.328064
10909,547.517578
10910,547.530212
10911,547.454407
10912,547.49231
10913,547.656494
10914,547.88385
10915,547.100708
10916,546.229187
10917,546.74707
10918,547.290222
10919,547.504944
10920,547.669128
10921,547.530212
10922,547.391235
10923,547.40387
10924,547.49231
10925,547.479675
10926,547.605957
10927,547.845947
10928,547.7323
10929,547.353333
10930,547.151245
10931,547.088074
10932,547.100708
10933,547.239685
10934,547.479675
10935,547.833374
10936,547.795471
10937,547.580688
10938,547.64386
10939,547.542847
10940,547.378601
10941,547.31543
10942,547.429138
10943,547.795471
10944,547.858582
10945,547.340698
10946,546.974426
10947,547.239685
10948,547.593323
10949,547.88385
10950,548.111206
10951,548.010193
10952,546.949158
10953,546.052307
10954,546.50708
10955,546.810181
10956,547.088074
10957,547.580688
10958,547.568115
10959,547.454407
10960,547.391235
10961,547.302856
10962,547.416504
10963,547.707031
10964,547.744934
10965,547.580688
10966,547.454407
10967,546.645996
10968,546.014404
10969,546.267029
10970,546.292297
10971,546.544922
10972,547.151245
10973,547.605957
10974,547.833374
10975,547.871216
10976,547.744934
10977,547.618591
10978,547.618591
10979,547.605957
10980,547.719666
10981,547.757568
10982,547.681763
10983,547.580688
10984,547.353333
10985,547.31543
10986,547.479675
10987,547.681763
10988,547.795471
10989,547.618591
10990,547.593323
10991,547.782837
10992,547.770203
10993,547.605957
10994,547.555481
10995,547.656494
10996,547.744934
10997,547.618591
10998,547.353333
10999,547.467041
11000,547.82074
11001,547.770203
11002,547.479675
11003,547.40387
11004,546.772339
11005,546.115479
11006,546.26709
11007,546.342834
11008,546.885986
11009,547.40387
11010,547.391235
11011,547.656494
11012,547.694397
11013,547.504944
11014,547.378601
11015,547.214417
11016,547.454407
11017,547.959656
11018,547.934387
11019,546.898621
11020,546.153381
11021,546.292297
11022,546.380737
11023,547.050171
11024,547.744934
11025,547.947021
11026,548.06073
11027,547.909119
11028,547.795471
11029,547.744934
11030,547.605957
11031,547.656494
11032,547.82074
11033,547.858582
11034,547.934387
11035,547.909119
11036,547.757568
11037,547.694397
11038,547.744934
11039,547.795471
11040,547.744934
11041,547.694397
11042,547.416504
11043,547.100708
11044,547.416504
11045,547.681763
11046,547.542847
11047,547.744934
11048,548.098633
11049,548.035461
11050,547.757568
11051,547.64386
11052,547.605957
11053,547.656494
11054,547.858582
11055,547.88385
11056,547.024963
11057,546.203918
11058,546.709167
11059,547.302856
11060,547.467041
11061,547.694397
11062,547.757568
11063,547.631226
11064,547.555481
11065,547.504944
11066,547.669128
11067,547.795471
11068,547.593323
11069,546.797546
11070,546.077576
11071,546.317566
11072,546.494446
11073,546.835449
11074,547.264954
11075,547.504944
11076,547.707031
11077,547.593323
11078,547.479675
11079,547.429138
11080,547.467041
11081,547.580688
11082,547.605957
11083,547.555481
11084,547.568115
11085,547.416504
11086,547.227051
11087,547.214417
11088,547.365967
11089,547.82074
11090,548.085999
11091,547.694397
11092,547.264954
11093,547.31543
11094,547.340698
11095,547.31543
11096,547.542847
11097,547.64386
11098,547.593323
11099,547.568115
11100,547.40387
11101,547.31543
11102,547.504944
11103,547.580688
11104,547.517578
11105,547.618591
11106,547.656494
11107,547.631226
11108,547.7323
11109,547.707031
11110,546.987061
11111,546.393372
11112,546.709167
11113,547.088074
11114,547.593323
11115,547.795471
11116,547.40387
11117,547.365967
11118,547.605957
11119,547.64386
11120,547.49231
11121,547.391235
11122,547.568115
11123,547.909119
11124,548.21228
11125,547.707031
11126,546.885986
11127,547.176514
11128,547.694397
11129,547.795471
11130,547.82074
11131,547.858582
11132,547.934387
11133,547.795471
11134,547.669128
11135,547.568115
11136,547.365967
11137,547.429138
11138,547.568115
11139,547.605957
11140,547.707031
11141,547.744934
11142,547.719666
11143,547.744934
11144,547.795471
11145,547.7323
11146,547.504944
11147,547.416504
11148,547.555481
11149,547.707031
11150,547.7323
11151,547.694397
11152,547.707031
11153,547.669128
11154,547.530212
11155,547.277588
11156,547.176514
11157,547.201782
11158,547.062805
11159,547.100708
11160,547.378601
11161,547.504944
11162,546.911255
11163,546.342834
11164,546.683899
11165,547.163879
11166,547.631226
11167,548.06073
11168,548.136475
11169,547.833374
11170,547.530212
11171,547.707031
11172,547.88385
11173,547.744934
11174,547.744934
11175,546.860718
11176,545.774414
11177,545.913391
11178,546.09021
11179,546.406006
11180,546.936523
11181,547.542847
11182,548.010193
11183,547.845947
11184,547.568115
11185,547.479675
11186,547.593323
11187,547.770203
11188,547.82074
11189,547.631226
11190,547.378601
11191,547.416504
11192,547.605957
11193,547.631226
11194,547.517578
11195,547.378601
11196,547.391235
11197,547.542847
11198,547.618591
11199,547.580688
11200,547.707031
11201,547.934387
11202,547.88385
11203,547.64386
11204,547.530212
11205,547.694397
11206,547.808105
11207,547.795471
11208,547.871216
11209,547.782837
11210,547.593323
11211,547.605957
11212,547.64386
11213,547.416504
11214,546.50708
11215,545.963928
11216,546.50708
11217,547.012329
11218,547.593323
11219,548.048096
11220,548.010193
11221,547.782837
11222,547.530212
11223,547.555481
11224,547.656494
11225,547.605957
11226,547.530212
11227,549.349121
11228,551.660645
11229,550.586975
11230,549.67749
11231,550.384888
11232,549.728027
11233,548.856506
11234,548.30072
11235,547.833374
11236,547.681763
11237,547.605957
11238,547.618591
11239,547.593323
11240,547.580688
11241,547.681763
11242,547.770203
11243,547.681763
11244,547.669128
11245,547.707031
11246,547.744934
11247,547.7323
11248,546.835449
11249,546.039673
11250,546.26709
11251,546.544922
11252,547.214417
11253,547.782837
11254,547.631226
11255,547.593323
11256,547.719666
11257,547.694397
